itr,af3a,af3hb,af3t,af4a,af4hb,af4t,pxa,pxhb,pxt,af3lb,af3g,af4lb,af4g,pxlb,pxg,pzt,pza,pzlb,pzhb,pzg,t8t,t8a,t8lb,t8hb,t8g
900,6.621,10.356,8.55,7.075,5.179,4.672,8.198,4.244,1.058,9.028,1.928,8.02,1.919,2.039,1.281,3.328,1.443,0.878,1.332,0.402,6.249,5.167,2.411,2.5,1.112
901,6.383,10.415,7.439,8.05,5.062,4.551,7.847,4.49,1.048,9.075,2.036,6.79,1.747,2.1,1.261,2.874,1.424,0.841,1.432,0.393,6.277,5.203,1.977,2.207,1.069
902,6.469,10.346,6.017,8.92,5.474,4.043,7.11,5.045,1.061,8.894,2.174,6.411,1.539,2.413,1.294,2.413,1.433,0.823,1.524,0.386,6.903,5.171,1.56,1.942,1.005
903,6.951,10.218,4.608,9.439,6.235,3.286,6.168,5.84,1.074,8.363,2.278,6.831,1.351,2.799,1.352,2.096,1.481,0.871,1.595,0.39,8.82,5.191,1.341,1.785,0.941
904,7.642,10.142,3.441,9.551,7.024,2.552,5.214,6.712,1.086,7.506,2.287,7.706,1.226,3.07,1.394,2.052,1.56,1.01,1.627,0.407,12.492,5.299,1.432,1.772,0.884
905,8.138,10.218,2.566,9.439,7.529,2.037,4.479,7.456,1.092,6.522,2.18,8.575,1.179,3.183,1.394,2.453,1.688,1.241,1.615,0.432,18.237,5.47,1.84,1.877,0.828
906,8.105,10.529,1.973,9.235,7.588,1.887,4.183,7.893,1.121,5.742,1.987,8.981,1.207,3.209,1.353,3.299,1.919,1.518,1.565,0.459,25.496,5.662,2.437,2.039,0.766
907,7.545,11.143,1.554,9.077,7.259,2.075,4.379,7.952,1.223,5.485,1.773,8.695,1.304,3.28,1.305,4.443,2.26,1.771,1.491,0.478,32.874,5.861,3.029,2.168,0.703
908,6.838,12.035,1.222,9.267,6.785,2.367,4.945,7.665,1.438,5.944,1.597,7.81,1.449,3.471,1.282,5.555,2.678,1.926,1.409,0.483,38.998,6.082,3.458,2.194,0.646
909,6.466,13.03,1.033,9.974,6.428,2.608,5.752,7.12,1.807,7.095,1.49,6.635,1.621,3.732,1.298,6.324,3.101,1.957,1.318,0.473,41.823,6.296,3.651,2.097,0.601
910,6.68,13.794,1.019,11.14,6.303,2.694,6.715,6.394,2.284,8.725,1.455,5.587,1.796,3.958,1.338,6.517,3.426,1.906,1.206,0.453,40.196,6.373,3.631,1.9,0.57
911,7.458,13.961,1.156,12.429,6.323,2.595,7.751,5.538,2.718,10.639,1.472,5.002,1.956,4.088,1.374,6.133,3.557,1.881,1.086,0.431,34.368,6.202,3.536,1.674,0.547
912,8.584,13.293,1.442,13.328,6.282,2.354,8.714,4.629,2.958,12.587,1.516,4.924,2.073,4.129,1.369,5.289,3.442,1.955,0.999,0.413,25.742,5.717,3.471,1.487,0.525
913,9.748,11.852,1.897,13.419,6.043,2.181,9.437,3.786,2.961,14.279,1.559,5.208,2.122,4.117,1.306,4.24,3.122,2.13,0.994,0.401,16.629,4.945,3.448,1.372,0.501
914,10.665,9.975,2.524,12.591,5.629,2.316,9.758,3.159,2.747,15.386,1.581,5.661,2.08,4.104,1.193,3.188,2.709,2.335,1.092,0.393,8.922,4.129,3.43,1.327,0.482
915,11.143,8.083,3.288,11.11,5.221,2.909,9.515,2.867,2.363,15.741,1.57,6.329,1.95,4.122,1.052,2.241,2.29,2.486,1.275,0.379,4.076,3.536,3.379,1.339,0.477
916,11.099,6.543,4.052,9.484,5.014,3.937,8.639,2.912,1.923,15.44,1.533,7.422,1.758,4.156,0.908,1.462,1.911,2.559,1.48,0.354,1.897,3.299,3.3,1.391,0.489
917,10.544,5.564,4.606,8.216,5.087,5.25,7.259,3.216,1.557,14.752,1.482,9.075,1.547,4.195,0.782,0.881,1.586,2.57,1.631,0.317,1.507,3.402,3.267,1.504,0.52
918,9.542,5.179,4.752,7.58,5.317,6.523,5.693,3.651,1.352,14.015,1.429,11.159,1.356,4.282,0.686,0.531,1.315,2.564,1.688,0.279,2.04,3.709,3.376,1.737,0.563
919,8.236,5.252,4.42,7.465,5.482,7.41,4.37,4.076,1.275,13.396,1.385,13.307,1.212,4.431,0.632,0.397,1.106,2.588,1.653,0.248,2.928,4.065,3.661,2.124,0.611
920,6.885,5.554,3.734,7.575,5.393,7.723,3.632,4.384,1.267,12.733,1.367,14.987,1.12,4.632,0.642,0.437,0.984,2.66,1.576,0.233,3.761,4.343,4.036,2.653,0.659
921,5.837,5.954,2.962,7.661,5.009,7.523,3.558,4.576,1.244,11.725,1.39,15.734,1.065,4.969,0.735,0.563,0.969,2.763,1.51,0.237,4.684,4.485,4.359,3.252,0.707
922,5.328,6.422,2.413,7.571,4.454,7.084,3.928,4.73,1.165,10.315,1.462,15.383,1.028,5.565,0.905,0.724,1.043,2.854,1.483,0.259,6.671,4.508,4.494,3.806,0.764
923,5.371,6.946,2.294,7.28,3.983,6.774,4.365,4.924,1.06,8.73,1.574,14.165,0.997,6.432,1.119,0.903,1.155,2.869,1.48,0.293,10.607,4.405,4.363,4.187,0.831
924,5.703,7.432,2.59,6.817,3.871,6.754,4.583,5.166,1.026,7.369,1.698,12.763,0.985,7.438,1.322,1.063,1.245,2.749,1.462,0.334,16.39,4.145,3.963,4.286,0.905
925,5.966,7.737,3.086,6.291,4.289,7.037,4.445,5.391,1.144,6.593,1.788,11.863,1.017,8.302,1.464,1.17,1.273,2.481,1.399,0.375,22.881,3.727,3.387,4.07,0.974
926,5.926,7.733,3.459,5.769,5.243,7.429,3.967,5.512,1.411,6.556,1.807,11.746,1.114,8.71,1.518,1.172,1.224,2.092,1.293,0.408,28.025,3.193,2.749,3.585,1.017
927,5.589,7.41,3.578,5.213,6.57,7.705,3.318,5.466,1.778,7.135,1.749,12.16,1.285,8.5,1.486,1.081,1.145,1.658,1.18,0.429,29.898,2.632,2.158,2.954,1.018
928,5.046,6.92,3.436,4.568,7.997,7.609,2.659,5.273,2.16,8.033,1.629,12.536,1.529,7.717,1.396,0.916,1.067,1.261,1.107,0.436,27.726,2.143,1.676,2.331,0.971
929,4.415,6.514,3.077,3.845,9.251,7.1,2.131,5.053,2.451,8.936,1.485,12.317,1.827,6.657,1.29,0.788,1.01,0.977,1.108,0.428,22.198,1.795,1.337,1.834,0.883
930,3.769,6.38,2.642,3.186,10.168,6.334,1.795,4.967,2.568,9.525,1.363,11.271,2.142,5.677,1.2,0.807,0.982,0.845,1.187,0.407,15.072,1.604,1.163,1.526,0.771
931,3.101,6.528,2.198,2.65,10.719,5.547,1.578,5.126,2.48,9.597,1.309,9.542,2.416,5.006,1.138,1.003,0.963,0.843,1.323,0.376,8.449,1.483,1.146,1.403,0.653
932,2.481,6.789,1.873,2.26,10.976,4.9,1.41,5.5,2.215,9.242,1.353,7.47,2.604,4.692,1.104,1.31,0.935,0.915,1.479,0.337,3.875,1.342,1.24,1.418,0.547
933,2.019,6.992,1.625,2.069,11.043,4.441,1.321,5.937,1.874,8.741,1.516,5.482,2.69,4.633,1.097,1.572,0.901,1.006,1.623,0.298,1.918,1.163,1.37,1.521,0.461
934,1.783,7.057,1.448,2.106,10.977,4.102,1.361,6.256,1.587,8.374,1.806,3.988,2.681,4.663,1.121,1.687,0.881,1.092,1.741,0.265,2.166,0.977,1.491,1.664,0.398
935,1.833,7.012,1.249,2.346,10.746,3.747,1.554,6.36,1.451,8.258,2.203,3.197,2.603,4.64,1.181,1.661,0.896,1.17,1.816,0.248,3.483,0.822,1.606,1.804,0.361
936,2.202,6.917,1.023,2.711,10.267,3.315,1.864,6.278,1.467,8.327,2.653,3.118,2.482,4.54,1.275,1.519,0.95,1.281,1.849,0.258,5.049,0.743,1.731,1.917,0.357
937,2.841,6.837,0.906,3.047,9.523,2.842,2.194,6.12,1.558,8.354,3.074,3.695,2.361,4.38,1.392,1.336,1.033,1.472,1.839,0.3,6.311,0.751,1.899,1.992,0.392
938,3.603,6.834,1.067,3.226,8.617,2.467,2.428,5.996,1.614,8.114,3.379,4.815,2.284,4.141,1.516,1.19,1.119,1.753,1.784,0.371,6.857,0.842,2.115,2.021,0.46
939,4.273,6.92,1.575,3.185,7.736,2.336,2.478,5.94,1.569,7.548,3.506,6.307,2.282,3.8,1.637,1.132,1.183,2.089,1.691,0.461,6.543,0.987,2.342,2.01,0.549
940,4.656,7.046,2.299,2.964,7.077,2.461,2.326,5.877,1.436,6.847,3.439,7.871,2.36,3.382,1.745,1.154,1.198,2.422,1.573,0.549,5.573,1.13,2.539,1.967,0.64
941,4.628,7.165,2.993,2.647,6.729,2.722,2.046,5.669,1.311,6.388,3.218,9.158,2.502,2.983,1.824,1.221,1.157,2.703,1.459,0.619,4.437,1.226,2.68,1.899,0.713
942,4.188,7.295,3.442,2.336,6.618,2.926,1.765,5.217,1.274,6.58,2.919,10.02,2.671,2.78,1.853,1.295,1.075,2.906,1.377,0.656,3.7,1.249,2.76,1.819,0.759
943,3.492,7.481,3.569,2.114,6.567,2.919,1.596,4.549,1.384,7.623,2.621,10.574,2.821,2.923,1.821,1.346,0.983,3.03,1.346,0.659,3.774,1.205,2.781,1.737,0.783
944,2.773,7.675,3.387,2.009,6.426,2.655,1.596,3.829,1.619,9.314,2.381,11.131,2.924,3.436,1.733,1.35,0.9,3.064,1.37,0.638,4.624,1.115,2.767,1.658,0.807
945,2.281,7.757,3.028,1.988,6.133,2.228,1.742,3.28,1.967,11.177,2.236,11.991,2.98,4.143,1.623,1.306,0.836,2.993,1.433,0.61,5.799,1.004,2.79,1.589,0.847
946,2.19,7.634,2.628,1.973,5.71,1.756,1.95,3.067,2.368,12.669,2.191,13.136,3.033,4.742,1.531,1.214,0.801,2.807,1.507,0.587,6.594,0.92,2.895,1.543,0.907
947,2.483,7.366,2.302,1.884,5.244,1.424,2.118,3.233,2.757,13.421,2.218,14.178,3.14,4.972,1.493,1.117,0.809,2.519,1.563,0.572,6.982,0.947,3.089,1.531,0.982
948,2.979,7.137,2.038,1.681,4.795,1.281,2.163,3.686,3.057,13.331,2.281,14.53,3.339,4.715,1.51,1.071,0.863,2.195,1.593,0.557,7.879,1.141,3.361,1.553,1.063
949,3.421,7.122,1.83,1.386,4.383,1.309,2.08,4.241,3.218,12.53,2.358,13.764,3.62,4.017,1.558,1.106,0.958,1.933,1.619,0.537,9.824,1.498,3.663,1.607,1.143
950,3.585,7.423,1.675,1.124,4.02,1.457,1.925,4.695,3.194,11.401,2.445,11.844,3.929,3.1,1.601,1.228,1.076,1.824,1.659,0.512,12.958,1.96,3.902,1.69,1.216
951,3.367,7.997,1.597,1.038,3.751,1.781,1.784,4.909,2.954,10.358,2.56,9.154,4.191,2.269,1.62,1.359,1.187,1.894,1.716,0.491,16.449,2.404,3.983,1.802,1.279
952,2.808,8.684,1.58,1.191,3.678,2.363,1.731,4.825,2.538,9.72,2.716,6.359,4.344,1.778,1.636,1.495,1.261,2.083,1.769,0.481,18.952,2.677,3.84,1.934,1.322
953,2.084,9.227,1.622,1.575,3.884,3.177,1.798,4.475,2.028,9.478,2.906,4.028,4.365,1.715,1.691,1.536,1.283,2.273,1.787,0.489,19.313,2.663,3.47,2.075,1.331
954,1.509,9.418,1.685,2.196,4.476,4.015,1.949,3.948,1.547,9.441,3.092,2.485,4.262,2.021,1.818,1.509,1.269,2.346,1.741,0.509,17.303,2.376,2.934,2.194,1.294
955,1.358,9.231,1.796,3.044,5.54,4.596,2.113,3.36,1.189,9.361,3.213,1.765,4.066,2.605,2.013,1.417,1.24,2.271,1.63,0.526,13.612,1.917,2.346,2.263,1.208
956,1.706,8.837,2.044,4.069,7.05,4.681,2.272,2.831,1.015,9.052,3.231,1.83,3.815,3.425,2.233,1.298,1.21,2.055,1.484,0.529,9.55,1.436,1.794,2.275,1.081
957,2.432,8.438,2.549,5.184,8.781,4.22,2.437,2.483,1.064,8.593,3.146,2.538,3.528,4.483,2.424,1.163,1.204,1.741,1.343,0.517,6.385,1.049,1.352,2.247,0.941
958,3.281,8.155,3.429,6.248,10.367,3.451,2.607,2.41,1.349,8.274,2.99,3.614,3.207,5.739,2.545,1.019,1.244,1.395,1.244,0.499,4.764,0.798,1.093,2.21,0.817
959,3.974,8.079,4.677,7.033,11.45,2.714,2.773,2.672,1.813,8.462,2.8,4.699,2.848,7.056,2.576,0.869,1.329,1.073,1.206,0.487,4.464,0.668,1.06,2.194,0.726
960,4.281,8.317,6.097,7.309,11.836,2.284,2.929,3.334,2.355,9.339,2.605,5.433,2.47,8.218,2.519,0.718,1.427,0.805,1.247,0.488,4.661,0.643,1.241,2.225,0.671
961,4.137,8.965,7.352,6.978,11.535,2.335,3.069,4.46,2.819,10.725,2.409,5.55,2.117,8.979,2.405,0.582,1.493,0.6,1.377,0.503,4.641,0.729,1.543,2.319,0.64
962,3.657,10.002,8.078,6.155,10.753,2.823,3.17,5.999,3.073,12.079,2.212,5.071,1.829,9.151,2.274,0.496,1.49,0.478,1.585,0.534,4.426,0.894,1.857,2.465,0.626
963,3.104,11.276,8.023,5.101,9.8,3.511,3.204,7.751,3.067,12.794,2.035,4.296,1.637,8.726,2.157,0.498,1.419,0.48,1.837,0.579,4.091,1.043,2.088,2.629,0.619
964,2.734,12.523,7.193,4.111,8.968,4.114,3.132,9.395,2.84,12.494,1.903,3.625,1.547,7.876,2.066,0.592,1.309,0.654,2.074,0.632,3.704,1.111,2.228,2.761,0.612
965,2.671,13.453,5.902,3.388,8.447,4.46,2.932,10.599,2.487,11.307,1.838,3.344,1.549,6.836,1.997,0.766,1.198,0.992,2.238,0.683,3.387,1.069,2.342,2.814,0.606
966,2.957,13.819,4.724,3.026,8.334,4.594,2.609,11.144,2.112,9.779,1.847,3.463,1.638,5.884,1.94,1.022,1.107,1.426,2.287,0.717,3.078,0.927,2.505,2.761,0.606
967,3.584,13.604,4.181,2.984,8.679,4.734,2.229,10.989,1.79,8.571,1.911,3.771,1.8,5.129,1.884,1.383,1.032,1.851,2.216,0.714,2.785,0.751,2.762,2.597,0.618
968,4.5,13.03,4.398,3.132,9.515,5.085,1.912,10.327,1.562,8.054,2.004,4.015,1.996,4.577,1.815,1.904,0.963,2.143,2.064,0.67,2.402,0.625,3.086,2.36,0.648
969,5.633,12.494,5.175,3.364,10.77,5.691,1.773,9.479,1.421,8.114,2.096,3.994,2.174,4.159,1.722,2.583,0.887,2.204,1.903,0.587,2.027,0.615,3.357,2.119,0.687
970,6.837,12.363,5.997,3.623,12.213,6.306,1.854,8.733,1.343,8.396,2.154,3.687,2.283,3.769,1.594,3.36,0.82,1.999,1.797,0.486,1.797,0.713,3.436,1.946,0.723
971,7.842,12.78,6.443,3.843,13.49,6.638,2.092,8.274,1.304,8.447,2.155,3.273,2.287,3.375,1.44,4.05,0.799,1.634,1.782,0.389,1.775,0.867,3.277,1.885,0.74
972,8.336,13.536,6.276,3.944,14.246,6.381,2.35,8.097,1.297,8.0,2.106,2.99,2.178,2.986,1.284,4.481,0.852,1.314,1.844,0.318,2.01,1.008,2.913,1.947,0.728
973,8.124,14.184,5.635,3.906,14.264,5.648,2.479,8.059,1.389,7.044,2.023,3.025,1.98,2.67,1.145,4.568,0.977,1.227,1.938,0.278,2.449,1.092,2.441,2.117,0.683
974,7.206,14.298,4.772,3.778,13.543,4.568,2.406,8.032,1.593,5.813,1.924,3.424,1.734,2.478,1.035,4.338,1.134,1.446,2.022,0.262,2.977,1.111,1.965,2.351,0.61
975,5.773,13.642,4.01,3.628,12.281,3.611,2.147,7.948,1.887,4.557,1.827,3.977,1.487,2.393,0.972,3.929,1.263,1.884,2.069,0.254,3.429,1.089,1.555,2.591,0.52
976,4.152,12.265,3.543,3.472,10.886,3.013,1.797,7.765,2.205,3.484,1.743,4.402,1.29,2.383,0.973,3.492,1.317,2.346,2.077,0.245,3.71,1.058,1.247,2.783,0.435
977,2.694,10.511,3.319,3.263,9.86,2.773,1.465,7.427,2.458,2.745,1.674,4.476,1.194,2.415,1.033,3.128,1.282,2.624,2.043,0.239,3.864,1.032,1.039,2.874,0.381
978,1.679,8.876,3.209,2.962,9.6,2.709,1.233,6.902,2.608,2.427,1.625,4.178,1.28,2.455,1.136,2.869,1.194,2.591,1.98,0.246,3.929,1.03,0.912,2.835,0.38
979,1.279,7.756,3.073,2.579,10.234,2.64,1.156,6.208,2.671,2.511,1.586,3.639,1.604,2.483,1.247,2.775,1.162,2.307,1.914,0.274,4.081,1.081,0.866,2.685,0.443
980,1.485,7.306,2.881,2.19,11.566,2.5,1.265,5.441,2.728,2.892,1.57,3.089,2.16,2.502,1.348,2.854,1.297,1.949,1.87,0.329,4.337,1.186,0.91,2.506,0.564
981,2.117,7.393,2.716,1.907,13.128,2.382,1.546,4.77,2.892,3.41,1.608,2.752,2.853,2.496,1.434,3.176,1.622,1.709,1.853,0.405,4.583,1.319,1.037,2.392,0.728
982,2.934,7.679,2.626,1.806,14.377,2.45,1.925,4.357,3.203,3.823,1.705,2.7,3.524,2.443,1.503,3.824,2.039,1.683,1.846,0.494,4.845,1.442,1.218,2.4,0.908
983,3.619,7.799,2.604,1.909,14.905,2.729,2.286,4.295,3.584,3.884,1.833,2.878,4.018,2.32,1.553,4.723,2.382,1.823,1.817,0.579,4.975,1.515,1.405,2.504,1.072
984,3.91,7.614,2.564,2.169,14.578,3.137,2.502,4.535,3.895,3.591,1.96,3.123,4.257,2.128,1.581,5.699,2.501,1.976,1.73,0.645,5.338,1.498,1.539,2.613,1.188
985,3.723,7.196,2.472,2.469,13.553,3.541,2.507,4.914,3.962,3.094,2.089,3.284,4.265,1.892,1.601,6.403,2.329,1.981,1.569,0.691,6.219,1.394,1.582,2.622,1.237
986,3.137,6.7,2.321,2.697,12.198,3.796,2.311,5.255,3.696,2.612,2.272,3.326,4.142,1.646,1.636,6.621,1.931,1.772,1.362,0.725,7.785,1.24,1.54,2.477,1.225
987,2.367,6.259,2.242,2.786,10.924,3.829,1.982,5.456,3.113,2.326,2.581,3.3,4.028,1.42,1.702,6.173,1.452,1.397,1.167,0.755,9.893,1.091,1.445,2.2,1.176
988,1.664,5.928,2.321,2.722,10.003,3.661,1.633,5.513,2.375,2.272,3.058,3.282,4.032,1.252,1.822,5.288,1.039,0.974,1.05,0.789,11.871,0.986,1.327,1.872,1.123
989,1.201,5.694,2.583,2.518,9.484,3.391,1.361,5.507,1.681,2.371,3.66,3.34,4.196,1.171,2.03,4.225,0.773,0.615,1.046,0.841,12.933,0.93,1.205,1.603,1.103
990,1.039,5.517,2.956,2.205,9.178,3.215,1.197,5.507,1.143,2.509,4.255,3.492,4.483,1.157,2.334,3.403,0.661,0.388,1.125,0.916,12.67,0.895,1.088,1.452,1.145
991,1.128,5.37,3.317,1.889,8.807,3.315,1.11,5.491,0.832,2.622,4.67,3.731,4.805,1.154,2.694,2.942,0.653,0.314,1.215,1.016,10.85,0.849,0.979,1.397,1.254
992,1.384,5.296,3.564,1.675,8.144,3.785,1.035,5.381,0.753,2.73,4.755,4.057,5.057,1.124,3.024,2.882,0.675,0.385,1.258,1.131,8.353,0.783,0.899,1.393,1.415
993,1.738,5.374,3.659,1.675,7.13,4.575,0.942,5.15,0.907,2.878,4.487,4.431,5.172,1.057,3.251,3.032,0.692,0.579,1.247,1.233,5.687,0.722,0.88,1.415,1.591
994,2.127,5.661,3.628,1.915,5.947,5.382,0.84,4.902,1.238,3.084,3.99,4.759,5.136,0.978,3.361,3.195,0.691,0.849,1.23,1.296,3.585,0.685,0.938,1.459,1.73
995,2.441,6.126,3.555,2.267,4.905,5.857,0.746,4.788,1.679,3.309,3.469,4.891,4.975,0.937,3.37,3.149,0.658,1.138,1.252,1.297,2.287,0.68,1.064,1.525,1.791
996,2.602,6.636,3.475,2.574,4.353,5.741,0.674,4.888,2.131,3.486,3.114,4.715,4.791,0.954,3.296,2.847,0.606,1.383,1.325,1.225,1.794,0.711,1.205,1.597,1.759
997,2.659,7.031,3.443,2.694,4.498,5.08,0.624,5.102,2.501,3.56,2.996,4.197,4.692,1.051,3.158,2.366,0.548,1.534,1.409,1.091,1.819,0.762,1.292,1.652,1.639
998,2.748,7.159,3.446,2.557,5.23,4.11,0.586,5.221,2.699,3.558,3.044,3.451,4.705,1.239,2.963,1.847,0.495,1.587,1.441,0.922,2.043,0.818,1.273,1.661,1.456
999,3.066,6.925,3.516,2.189,6.21,3.161,0.545,5.038,2.718,3.682,3.118,2.706,4.767,1.496,2.728,1.473,0.456,1.562,1.37,0.759,2.204,0.887,1.139,1.604,1.255
1000,3.883,6.347,3.681,1.701,7.065,2.576,0.498,4.492,2.605,4.182,3.126,2.18,4.759,1.822,2.478,1.428,0.432,1.494,1.197,0.634,2.257,0.977,0.933,1.483,1.095
1001,5.308,5.527,4.057,1.253,7.557,2.59,0.462,3.717,2.442,5.129,3.085,1.985,4.617,2.232,2.255,1.798,0.416,1.412,0.98,0.569,2.335,1.094,0.725,1.326,1.026
1002,7.149,4.673,4.609,1.047,7.657,3.186,0.49,2.971,2.282,6.315,3.118,2.082,4.399,2.719,2.108,2.465,0.407,1.325,0.801,0.565,2.593,1.231,0.583,1.184,1.065
1003,8.939,4.056,5.244,1.227,7.515,4.113,0.649,2.506,2.129,7.359,3.399,2.306,4.251,3.217,2.089,3.18,0.412,1.22,0.713,0.61,3.145,1.368,0.543,1.098,1.195
1004,10.15,3.884,5.843,1.826,7.323,4.984,0.959,2.455,1.96,7.89,4.044,2.488,4.324,3.611,2.235,3.656,0.438,1.076,0.719,0.684,3.936,1.482,0.614,1.088,1.372
1005,10.425,4.156,6.234,2.721,7.233,5.428,1.374,2.788,1.754,7.717,5.022,2.544,4.677,3.76,2.56,3.729,0.482,0.889,0.787,0.773,4.69,1.534,0.786,1.151,1.546
1006,9.785,4.659,6.328,3.738,7.28,5.252,1.812,3.302,1.497,6.934,6.138,2.504,5.21,3.59,3.02,3.42,0.545,0.687,0.868,0.863,5.086,1.508,1.029,1.272,1.674
1007,8.516,5.102,6.134,4.712,7.39,4.542,2.188,3.75,1.212,5.82,7.092,2.489,5.687,3.165,3.522,2.866,0.621,0.519,0.925,0.943,4.983,1.408,1.285,1.419,1.727
1008,7.039,5.308,5.797,5.47,7.488,3.578,2.444,4.008,0.951,4.694,7.65,2.608,5.89,2.646,3.957,2.278,0.695,0.414,0.941,1.003,4.297,1.256,1.508,1.565,1.697
1009,5.738,5.29,5.474,5.866,7.505,2.715,2.552,4.124,0.764,3.798,7.731,2.879,5.736,2.241,4.215,1.814,0.75,0.387,0.924,1.032,3.226,1.082,1.653,1.68,1.589
1010,4.854,5.234,5.26,5.856,7.453,2.239,2.515,4.232,0.702,3.186,7.426,3.24,5.367,2.063,4.224,1.534,0.773,0.441,0.896,1.023,2.109,0.907,1.687,1.749,1.43
1011,4.461,5.409,5.162,5.495,7.379,2.282,2.381,4.46,0.803,2.768,6.942,3.565,5.048,2.093,3.997,1.387,0.768,0.567,0.88,0.978,1.211,0.766,1.613,1.776,1.25
1012,4.474,5.975,5.025,4.871,7.308,2.744,2.205,4.845,1.079,2.458,6.469,3.74,5.002,2.233,3.62,1.303,0.752,0.752,0.887,0.904,0.746,0.68,1.463,1.772,1.075
1013,4.677,6.848,4.709,4.09,7.228,3.378,2.011,5.297,1.502,2.291,6.136,3.818,5.282,2.344,3.205,1.253,0.75,0.962,0.906,0.817,0.658,0.653,1.279,1.743,0.921
1014,4.823,7.776,4.169,3.267,7.112,3.924,1.808,5.637,2.003,2.338,5.972,3.937,5.734,2.336,2.854,1.239,0.768,1.144,0.916,0.734,0.825,0.664,1.096,1.695,0.795
1015,4.796,8.466,3.457,2.522,6.956,4.236,1.627,5.702,2.459,2.603,5.914,4.2,6.113,2.236,2.629,1.298,0.807,1.254,0.903,0.673,1.059,0.692,0.938,1.629,0.701
1016,4.613,8.743,2.726,2.015,6.801,4.277,1.515,5.437,2.762,3.013,5.862,4.618,6.234,2.123,2.564,1.403,0.855,1.273,0.862,0.656,1.258,0.712,0.816,1.558,0.643
1017,4.334,8.613,2.113,1.782,6.711,4.047,1.499,4.913,2.857,3.421,5.75,5.027,6.096,2.041,2.681,1.505,0.882,1.198,0.796,0.708,1.374,0.698,0.71,1.488,0.635
1018,4.058,8.248,1.69,1.81,6.687,3.58,1.563,4.283,2.794,3.67,5.58,5.204,5.873,1.96,2.993,1.558,0.878,1.059,0.722,0.84,1.315,0.637,0.614,1.419,0.697
1019,3.849,7.82,1.402,2.062,6.66,2.96,1.667,3.681,2.659,3.703,5.384,5.001,5.796,1.832,3.458,1.601,0.841,0.9,0.661,1.035,1.118,0.545,0.551,1.341,0.837
1020,3.708,7.409,1.184,2.501,6.529,2.331,1.768,3.198,2.53,3.541,5.207,4.393,5.994,1.65,3.974,1.79,0.796,0.763,0.633,1.25,0.844,0.453,0.551,1.245,1.04
1021,3.572,7.01,1.035,3.06,6.186,1.868,1.826,2.853,2.439,3.266,5.078,3.518,6.407,1.453,4.403,2.268,0.771,0.669,0.639,1.426,0.593,0.387,0.624,1.131,1.263
1022,3.365,6.566,1.03,3.652,5.573,1.643,1.793,2.631,2.361,2.957,5.001,2.619,6.841,1.287,4.628,3.086,0.779,0.617,0.668,1.519,0.402,0.356,0.754,1.004,1.451
1023,3.01,6.04,1.227,4.152,4.734,1.656,1.647,2.505,2.268,2.651,4.971,1.927,7.092,1.186,4.606,4.041,0.806,0.584,0.696,1.519,0.338,0.352,0.902,0.888,1.558
1024,2.491,5.523,1.591,4.42,3.841,1.822,1.401,2.473,2.165,2.358,4.978,1.556,7.069,1.134,4.381,4.839,0.815,0.545,0.704,1.452,0.37,0.37,1.012,0.821,1.573
1025,1.919,5.2,1.994,4.365,3.139,2.01,1.112,2.579,2.087,2.087,5.016,1.483,6.814,1.082,4.082,5.149,0.777,0.48,0.693,1.368,0.433,0.416,1.032,0.831,1.52
1026,1.434,5.223,2.283,3.997,2.793,2.165,0.838,2.838,2.062,1.861,5.099,1.593,6.455,1.015,3.852,4.808,0.681,0.387,0.691,1.313,0.493,0.505,0.959,0.942,1.447
1027,1.118,5.554,2.355,3.421,2.858,2.309,0.624,3.189,2.063,1.737,5.248,1.759,6.127,0.968,3.782,3.949,0.543,0.292,0.723,1.312,0.566,0.65,0.853,1.147,1.404
1028,0.97,6.019,2.235,2.764,3.24,2.488,0.487,3.532,2.036,1.772,5.5,1.874,5.908,0.99,3.89,2.878,0.392,0.22,0.798,1.352,0.759,0.842,0.829,1.404,1.417
1029,0.923,6.414,2.087,2.135,3.816,2.787,0.431,3.788,1.923,1.976,5.888,1.864,5.814,1.096,4.133,1.956,0.258,0.192,0.905,1.4,1.159,1.045,0.991,1.648,1.48
1030,0.899,6.586,2.071,1.637,4.49,3.387,0.465,3.916,1.69,2.294,6.425,1.71,5.89,1.251,4.448,1.407,0.165,0.219,1.018,1.421,1.783,1.211,1.362,1.821,1.562
1031,0.882,6.422,2.297,1.349,5.14,4.361,0.6,3.899,1.373,2.653,7.057,1.447,6.172,1.383,4.776,1.245,0.136,0.298,1.103,1.404,2.488,1.297,1.875,1.891,1.636
1032,0.914,5.931,2.721,1.301,5.656,5.594,0.842,3.722,1.052,2.992,7.622,1.144,6.662,1.417,5.037,1.29,0.177,0.412,1.132,1.356,3.106,1.295,2.379,1.858,1.686
1033,1.044,5.267,3.189,1.449,5.937,6.78,1.16,3.413,0.807,3.249,7.924,0.867,7.302,1.317,5.14,1.382,0.276,0.532,1.099,1.286,3.429,1.227,2.702,1.75,1.713
1034,1.309,4.609,3.478,1.684,5.908,7.544,1.476,3.02,0.683,3.371,7.821,0.676,7.966,1.098,5.023,1.489,0.414,0.631,1.012,1.209,3.378,1.151,2.775,1.613,1.724
